Meal_ID,Meal_Name,Cuisine,Calories,Protein,Carbohydrates,Fat,Fiber,Cost,Is_Vegetarian,Meal_Type,Prep_Time,Base_Rating
935,Mild Fish & Oats Bowl with Salad,Mediterranean,505,43,67,7,4,115,0,Lunch,16,5.0
936,Roasted Tofu,Italian,198,13,20,7,5,46,1,Snack,4,3.7
937,Fried Turkey & Oats Bowl with Mushroom,Mexican,623,60,46,22,12,160,0,Dinner,14,4.9
938,Fried Paneer & Rice Bowl with Salad,Indian,813,14,144,20,8,62,1,Dinner,36,4.2
939,Roasted Paneer,Asian,152,4,27,3,5,27,1,Snack,8,4.0
940,Fried Beans & Pasta Bowl with Spinach,American,809,41,98,28,14,132,1,Dinner,43,3.9
941,Potato with Spinach,Italian,656,18,92,24,13,84,1,Breakfast,36,4.0
942,Spicy Chicken with Pasta,Mediterranean,480,41,61,8,8,128,0,Breakfast,31,3.9
943,Grilled Egg & Wrap Bowl with Mixed Veggies,Indian,704,40,104,14,7,136,0,Dinner,25,4.2
944,Mild Chickpeas & Rice Bowl with Spinach,American,458,23,69,10,15,81,1,Dinner,32,4.4
945,Pasta with Mixed Veggies,Mediterranean,371,38,0,24,5,111,1,Breakfast,11,3.5
946,Bread with Mushroom,Mexican,503,37,57,14,13,49,1,Breakfast,18,4.4
947,Greek Yogurt with Honey,Mediterranean,379,15,39,18,1,48,0,Snack,6,4.4
948,Oats with Fruits & Nuts,Mexican,547,11,76,22,9,45,1,Breakfast,22,4.5
949,Roasted Tofu,Indian,133,5,21,3,3,37,1,Snack,3,4.4
950,Greek Yogurt with Honey,Mexican,183,27,12,3,3,55,0,Snack,6,4.4
951,Greek Yogurt with Honey,Italian,155,5,13,9,5,39,1,Snack,6,4.1
952,Baked Tofu & Bread Bowl with Salad,Italian,592,11,101,16,11,66,1,Lunch,13,4.4
953,Spicy Turkey & Pasta Bowl with Broccoli,Asian,394,39,41,8,3,86,0,Dinner,10,4.3
954,Mild Egg & Bread Bowl with Spinach,American,468,28,44,20,5,140,0,Dinner,8,3.8
955,Greek Yogurt with Honey,Indian,170,15,16,5,6,29,1,Snack,2,4.6
956,Mild Beans & Potato Bowl with Salad,Mexican,572,20,82,18,12,70,1,Dinner,11,4.6
957,Creamy Tofu & Wrap Bowl with Broccoli,Mexican,662,35,63,30,6,89,1,Dinner,37,4.6
958,Roasted Tofu,Italian,252,13,32,8,4,25,1,Snack,8,4.0
959,Greek Yogurt with Honey,American,190,20,20,3,2,70,0,Snack,2,4.5
960,Grilled Beef & Wrap Bowl with Mushroom,American,605,44,93,6,2,115,0,Lunch,40,3.8
961,Grilled Turkey Bites,American,270,22,41,2,2,68,0,Snack,9,3.6
962,Grilled Beef Bites,Italian,343,21,31,15,3,77,0,Snack,9,4.2
963,Creamy Lentils & Rice Bowl with Mixed Veggies,Mediterranean,985,17,155,33,13,126,1,Dinner,33,4.9
964,Grilled Pork with Rice,American,429,43,12,23,8,105,0,Breakfast,24,3.5
965,Roasted Chickpeas,Mediterranean,321,8,36,16,6,41,1,Snack,4,4.8
966,Fried Chicken & Quinoa Bowl with Mixed Veggies,Italian,1013,27,145,36,5,154,0,Dinner,8,3.9
967,Fried Chickpeas & Wrap Bowl with Mixed Veggies,Indian,824,44,96,29,11,88,1,Dinner,15,4.0
968,Grilled Fish & Wrap Bowl with Mixed Veggies,American,418,38,50,7,4,91,0,Lunch,40,4.6
969,Roasted Turkey & Wrap Bowl with Broccoli,Indian,427,48,34,11,10,92,0,Lunch,17,4.1
970,Roasted Paneer & Quinoa Bowl with Broccoli,Italian,352,36,20,14,11,63,1,Lunch,20,4.1
971,Grilled Lentils & Oats Bowl with Spinach,Indian,758,22,106,27,13,70,1,Dinner,38,3.7
972,Grilled Beef & Potato Bowl with Mushroom,Indian,636,54,62,19,4,97,0,Dinner,18,3.7
973,Fried Beef & Oats Bowl with Spinach,Asian,722,44,93,19,3,141,0,Lunch,28,4.1
974,Greek Yogurt with Honey,Indian,264,22,28,7,1,72,0,Snack,5,4.7
975,Wrap with Broccoli,Indian,840,21,103,38,14,70,1,Breakfast,7,3.6
976,Roasted Turkey with Potato,Asian,592,29,76,19,10,153,0,Breakfast,26,3.7
977,Baked Lentils & Rice Bowl with Broccoli,American,679,16,133,9,13,51,1,Lunch,6,3.5
978,Creamy Turkey & Wrap Bowl with Salad,American,642,40,57,28,10,139,0,Lunch,37,4.5
979,Mild Beef & Rice Bowl with Mixed Veggies,Mexican,433,43,31,15,5,170,0,Dinner,26,5.0
980,Spicy Turkey & Potato Bowl with Broccoli,Indian,443,45,36,13,10,130,0,Lunch,12,4.5
981,Potato with Spinach,Italian,618,34,66,24,11,56,1,Breakfast,10,4.7
982,Roasted Tofu & Oats Bowl with Spinach,Indian,676,31,88,22,12,111,1,Lunch,19,4.1
983,Creamy Chicken & Rice Bowl with Mushroom,Asian,1009,39,168,20,7,119,0,Dinner,28,4.7
984,Roasted Lentils,Mediterranean,128,7,20,2,7,18,1,Snack,5,4.7
985,Roasted Tofu,American,149,11,21,2,7,25,1,Snack,8,4.9
986,Roasted Chicken & Potato Bowl with Salad,Indian,414,37,28,17,9,94,0,Lunch,29,4.9
987,Roasted Tofu,Asian,388,7,42,21,5,39,1,Snack,4,4.1
988,Roasted Egg & Bread Bowl with Spinach,Mexican,701,61,100,6,12,127,0,Dinner,43,3.6
989,Roasted Egg & Pasta Bowl with Mushroom,Mediterranean,691,56,69,21,7,68,0,Lunch,16,4.5
990,Oats with Fruits & Nuts,Mediterranean,559,27,67,20,7,84,1,Breakfast,40,3.7
991,Spicy Beef & Quinoa Bowl with Salad,Asian,660,46,69,22,11,133,0,Lunch,5,5.0
992,Roasted Beef with Rice,Italian,548,41,60,16,6,114,0,Breakfast,13,4.8
993,Baked Turkey with Bread,Mexican,620,41,80,15,5,140,0,Breakfast,15,4.3
994,Creamy Egg & Bread Bowl with Mixed Veggies,Mexican,666,52,69,20,7,140,0,Lunch,25,3.6
995,Creamy Chicken & Rice Bowl with Spinach,Mexican,617,53,49,23,10,124,0,Dinner,44,4.0
996,Grilled Pork Bites,Mediterranean,250,25,33,2,1,90,0,Snack,2,4.4
997,Spicy Egg & Oats Bowl with Mixed Veggies,Italian,659,43,88,15,5,105,0,Dinner,36,4.7
998,Spicy Paneer & Bread Bowl with Spinach,Italian,633,40,84,15,14,124,1,Dinner,16,3.7
999,Creamy Turkey & Wrap Bowl with Broccoli,Mediterranean,1008,53,127,32,14,117,0,Dinner,29,4.9
1000,Spicy Egg & Potato Bowl with Spinach,Asian,587,41,58,21,2,99,0,Lunch,30,3.8
1001,Grilled Chickpeas & Oats Bowl with Broccoli,Mediterranean,392,34,12,23,10,66,1,Lunch,30,5.0
1002,Grilled Turkey Bites,Asian,246,28,17,7,4,58,0,Snack,5,3.8
1003,Fried Chickpeas & Oats Bowl with Spinach,Indian,675,45,60,28,15,114,1,Dinner,39,3.7
1004,Greek Yogurt with Honey,Italian,262,22,25,8,4,57,0,Snack,6,4.9
1005,Spicy Chickpeas & Bread Bowl with Spinach,Asian,563,32,66,19,11,67,1,Lunch,14,3.5
1006,Spicy Chicken & Oats Bowl with Spinach,Mexican,520,32,64,15,11,138,0,Dinner,22,3.5
1007,Fried Chicken & Potato Bowl with Spinach,Mediterranean,619,26,83,20,2,90,0,Lunch,11,3.9
1008,Roasted Turkey & Bread Bowl with Mixed Veggies,Mexican,336,41,22,9,7,127,0,Lunch,40,5.0
1009,Roasted Beans & Oats Bowl with Mixed Veggies,Asian,631,21,112,11,13,113,1,Lunch,34,4.7
1010,Baked Chicken & Bread Bowl with Salad,Indian,625,63,52,18,3,101,0,Dinner,40,4.0
1011,Potato with Mixed Veggies,Italian,968,34,140,30,13,79,1,Breakfast,24,3.6
1012,Bread with Spinach,Asian,480,13,73,15,5,47,1,Breakfast,30,4.6
1013,Creamy Beef & Bread Bowl with Mixed Veggies,Indian,834,31,128,22,5,132,0,Lunch,20,4.9
1014,Oats with Fruits & Nuts,Mediterranean,393,34,12,23,9,49,1,Breakfast,8,4.5
1015,Spicy Fish & Oats Bowl with Broccoli,Asian,333,35,30,8,6,114,0,Lunch,26,3.8
1016,Baked Paneer & Wrap Bowl with Spinach,American,592,40,72,16,5,80,1,Dinner,17,4.0
1017,Mild Turkey & Bread Bowl with Broccoli,Indian,657,56,61,21,2,122,0,Lunch,10,4.4
1018,Spicy Fish with Pasta,Italian,470,36,50,14,5,88,0,Breakfast,31,3.8
1019,Fried Beef & Pasta Bowl with Broccoli,Mediterranean,550,31,59,21,11,119,0,Dinner,27,4.1
1020,Roasted Paneer & Bread Bowl with Spinach,Asian,347,19,27,18,6,66,1,Lunch,14,4.1
1021,Fried Chickpeas & Quinoa Bowl with Salad,Mediterranean,651,11,106,20,6,116,1,Lunch,37,4.8
1022,Roasted Turkey with Pasta,Mexican,418,47,12,20,3,151,0,Breakfast,36,4.1
1023,Roasted Paneer,Indian,162,15,16,4,6,22,1,Snack,4,4.0
1024,Roasted Turkey & Wrap Bowl with Mixed Veggies,Asian,601,52,71,12,5,171,0,Dinner,6,3.8
1025,Baked Pork with Potato,Indian,623,48,92,7,7,129,0,Breakfast,30,3.7
1026,Grilled Turkey with Oats,Mediterranean,552,46,49,19,2,92,0,Breakfast,29,4.2
1027,Grilled Pork with Pasta,Italian,364,36,3,23,10,146,0,Breakfast,27,4.8
1028,Grilled Fish & Wrap Bowl with Broccoli,Asian,414,37,12,24,8,94,0,Lunch,33,3.8
1029,Potato with Mixed Veggies,Mediterranean,620,25,91,17,10,119,1,Breakfast,28,4.7
1030,Grilled Paneer & Quinoa Bowl with Salad,Mediterranean,758,43,110,16,9,79,1,Dinner,41,4.5
1031,Mild Beans & Potato Bowl with Spinach,Indian,667,30,118,8,13,140,1,Dinner,12,3.8
1032,Roasted Pork & Oats Bowl with Spinach,Asian,454,65,12,16,9,176,0,Dinner,24,3.6
1033,Creamy Beef with Wrap,Mediterranean,781,47,110,17,10,75,0,Breakfast,34,4.6
1034,Fried Egg & Pasta Bowl with Mushroom,American,918,38,124,30,8,159,0,Lunch,28,4.7
1035,Roasted Paneer,Mexican,386,15,41,18,8,30,1,Snack,2,4.9
1036,Grilled Pork Bites,Mexican,278,19,43,3,1,76,0,Snack,4,4.6
1037,Wrap with Spinach,Italian,486,30,62,13,10,92,1,Breakfast,25,4.7
1038,Grilled Egg & Rice Bowl with Broccoli,Asian,591,49,71,12,6,115,0,Dinner,16,4.3
1039,Roasted Fish & Pasta Bowl with Broccoli,Indian,609,41,66,20,11,145,0,Dinner,19,4.7
1040,Oats with Fruits & Nuts,American,789,11,123,28,9,112,1,Breakfast,15,4.5
1041,Creamy Tofu & Quinoa Bowl with Broccoli,Italian,722,35,89,25,12,103,1,Dinner,37,4.3
1042,Grilled Fish Bites,Indian,375,29,22,19,3,65,0,Snack,5,4.3
1043,Fried Beef & Quinoa Bowl with Spinach,Asian,658,44,46,33,2,137,0,Lunch,39,4.1
1044,Roasted Chickpeas,Italian,159,8,13,8,6,26,1,Snack,8,4.9
1045,Fried Chicken & Potato Bowl with Mushroom,Italian,728,36,60,38,5,101,0,Dinner,20,4.4
1046,Grilled Beef Bites,Asian,331,28,14,18,3,75,0,Snack,2,4.7
1047,Spicy Tofu & Bread Bowl with Mushroom,Mediterranean,451,33,52,12,10,58,1,Lunch,16,4.1
1048,Roasted Lentils,American,169,13,13,7,4,23,1,Snack,8,3.5
1049,Roasted Chickpeas,Asian,357,15,40,15,4,24,1,Snack,7,3.6
1050,Roasted Beans,Mediterranean,346,13,35,17,7,24,1,Snack,7,3.8
1051,Grilled Chickpeas & Quinoa Bowl with Broccoli,Mexican,592,15,108,11,13,80,1,Lunch,18,3.7
1052,Greek Yogurt with Honey,Mexican,238,29,12,8,2,79,0,Snack,4,4.6
1053,Greek Yogurt with Honey,Indian,243,5,51,2,6,44,1,Snack,2,3.7
1054,Roasted Pork with Bread,American,478,48,55,7,11,142,0,Breakfast,29,4.7
1055,Quinoa with Broccoli,Asian,568,13,97,14,12,45,1,Breakfast,41,3.6
1056,Spicy Turkey with Potato,Italian,395,26,57,7,3,127,0,Breakfast,41,4.8
1057,Fried Beef with Bread,Mexican,602,31,56,28,6,99,0,Breakfast,24,4.8
1058,Mild Chickpeas & Potato Bowl with Mushroom,Italian,407,26,62,6,11,115,1,Lunch,33,4.5
1059,Fried Lentils & Bread Bowl with Salad,Mediterranean,1061,35,138,41,8,112,1,Dinner,20,4.2
1060,Grilled Beef with Wrap,American,657,52,96,7,5,95,0,Breakfast,41,3.6
1061,Grilled Chicken Bites,Mexican,345,26,17,19,1,61,0,Snack,5,4.8
1062,Mild Chicken & Potato Bowl with Mixed Veggies,Italian,349,52,17,8,9,135,0,Lunch,36,4.8
1063,Oats with Fruits & Nuts,Asian,548,12,64,27,10,77,1,Breakfast,17,3.6
1064,Mild Tofu & Rice Bowl with Broccoli,Italian,530,39,39,24,7,118,1,Lunch,20,4.1
1065,Mild Egg & Potato Bowl with Mixed Veggies,Mediterranean,701,57,75,19,10,159,0,Dinner,29,4.4
1066,Roasted Lentils & Pasta Bowl with Broccoli,Indian,355,34,43,5,6,98,1,Lunch,7,4.8
1067,Baked Pork & Potato Bowl with Spinach,Italian,745,36,116,15,12,157,0,Dinner,32,5.0
1068,Spicy Lentils & Wrap Bowl with Broccoli,Asian,427,46,45,7,4,117,1,Dinner,41,4.9
1069,Grilled Pork with Rice,Indian,611,31,88,15,4,144,0,Breakfast,38,4.5
1070,Creamy Paneer & Oats Bowl with Mixed Veggies,Mediterranean,628,38,42,34,15,96,1,Lunch,40,4.8
1071,Potato with Mixed Veggies,Italian,320,20,48,5,14,67,1,Breakfast,44,3.8
1072,Oats with Fruits & Nuts,Indian,567,33,52,25,6,80,1,Breakfast,42,3.6
1073,Fried Beans & Bread Bowl with Spinach,Italian,761,21,92,34,8,81,1,Lunch,23,5.0
1074,Fried Turkey with Potato,Asian,653,23,70,31,7,124,0,Breakfast,35,4.8
1075,Grilled Pork Bites,Indian,178,17,7,9,2,68,0,Snack,9,3.9
1076,Grilled Pork Bites,Indian,234,28,10,9,3,82,0,Snack,4,4.5
1077,Greek Yogurt with Honey,American,142,22,9,2,2,66,0,Snack,3,4.4
1078,Fried Beans & Rice Bowl with Mixed Veggies,Indian,884,27,115,35,8,112,1,Lunch,44,4.0
1079,Fried Paneer & Potato Bowl with Mixed Veggies,American,1073,19,166,37,7,82,1,Dinner,39,4.3
1080,Mild Turkey & Bread Bowl with Broccoli,Indian,690,47,100,11,10,124,0,Lunch,33,4.7
1081,Mild Egg with Oats,Mediterranean,584,38,94,6,2,91,0,Breakfast,7,3.6
1082,Greek Yogurt with Honey,Mexican,174,4,32,3,6,38,1,Snack,3,3.8
1083,Quinoa with Broccoli,American,770,37,72,37,10,45,1,Breakfast,26,4.1
1084,Grilled Lentils & Oats Bowl with Mushroom,Mexican,452,30,38,20,9,75,1,Lunch,24,3.6
1085,Baked Lentils & Pasta Bowl with Broccoli,Asian,338,28,38,8,10,116,1,Lunch,29,4.3
1086,Oats with Fruits & Nuts,Mediterranean,488,27,65,13,13,103,1,Breakfast,18,4.9
1087,Creamy Beef & Potato Bowl with Spinach,American,793,54,67,34,5,139,0,Lunch,42,4.2
1088,Oats with Fruits & Nuts,American,705,37,87,23,10,78,1,Breakfast,40,3.5
1089,Grilled Egg Bites,Mexican,252,26,30,3,1,70,0,Snack,3,5.0
1090,Mild Egg & Pasta Bowl with Mushroom,Italian,410,52,28,10,4,135,0,Dinner,17,3.8
1091,Creamy Egg with Oats,Mediterranean,871,47,121,22,7,162,0,Breakfast,34,4.0
1092,Baked Fish with Oats,Indian,676,32,116,9,9,108,0,Breakfast,6,3.6
1093,Grilled Chicken Bites,Indian,171,27,9,3,3,53,0,Snack,9,4.5
1094,Roasted Beans,American,352,10,39,17,6,41,1,Snack,3,4.4
1095,Wrap with Spinach,American,525,18,86,12,11,98,1,Breakfast,31,3.6
1096,Fried Lentils & Oats Bowl with Broccoli,Asian,909,13,171,19,5,94,1,Dinner,38,4.6
1097,Mild Chickpeas & Potato Bowl with Broccoli,American,552,27,63,21,6,50,1,Lunch,17,4.2
1098,Grilled Pork Bites,Asian,445,25,39,21,3,62,0,Snack,5,4.3
1099,Roasted Beans & Rice Bowl with Mushroom,Italian,522,38,72,9,12,52,1,Lunch,10,3.7
1100,Grilled Chicken & Potato Bowl with Salad,Indian,805,38,127,16,4,123,0,Dinner,6,4.8
1101,Fried Beef with Oats,Mediterranean,723,28,98,24,5,108,0,Breakfast,8,4.8
1102,Roasted Tofu,Indian,121,9,1,9,3,42,1,Snack,8,4.0
1103,Creamy Fish & Rice Bowl with Spinach,Italian,650,30,92,18,6,101,0,Lunch,12,5.0
1104,Roasted Lentils,Asian,363,13,46,14,5,18,1,Snack,6,4.4
1105,Mild Turkey & Quinoa Bowl with Salad,American,782,26,117,23,9,134,0,Dinner,7,4.8
1106,Roasted Pork with Oats,Mexican,465,34,64,8,9,112,0,Breakfast,11,3.8
1107,Grilled Fish & Oats Bowl with Broccoli,Indian,645,48,81,14,3,131,0,Lunch,44,4.3
1108,Baked Beans & Pasta Bowl with Mushroom,Mediterranean,525,27,57,21,11,105,1,Dinner,20,4.0
1109,Baked Turkey & Oats Bowl with Mixed Veggies,Italian,617,55,43,25,7,158,0,Dinner,17,4.5
1110,Roasted Fish with Pasta,Mexican,537,39,48,21,9,135,0,Breakfast,22,4.8
1111,Oats with Fruits & Nuts,Asian,506,36,43,21,10,56,1,Breakfast,6,3.5
1112,Roasted Paneer & Potato Bowl with Mixed Veggies,Asian,473,36,53,13,11,117,1,Lunch,13,4.7
1113,Roasted Paneer & Potato Bowl with Broccoli,Asian,604,16,85,22,7,79,1,Lunch,24,4.8
1114,Roasted Lentils & Rice Bowl with Mixed Veggies,American,599,13,89,21,11,50,1,Lunch,12,5.0
1115,Grilled Fish Bites,Indian,180,25,15,2,4,50,0,Snack,9,3.8
1116,Roasted Paneer,Mexican,271,8,55,2,4,35,1,Snack,6,4.7
1117,Creamy Chicken with Rice,Mexican,936,33,135,29,3,126,0,Breakfast,32,3.9
1118,Fried Egg with Quinoa,Mexican,919,35,125,31,2,138,0,Breakfast,40,4.7
1119,Spicy Lentils & Wrap Bowl with Spinach,Mediterranean,695,30,105,17,7,88,1,Dinner,38,3.9
1120,Mild Tofu & Wrap Bowl with Salad,Mexican,411,26,25,23,7,88,1,Lunch,19,4.0
1121,Grilled Chicken Bites,Mexican,307,23,8,20,0,72,0,Snack,8,3.8
1122,Grilled Turkey with Rice,American,548,27,69,18,5,102,0,Breakfast,14,3.6
1123,Creamy Turkey with Quinoa,Italian,726,39,99,19,10,118,0,Breakfast,9,4.7
1124,Fried Paneer & Quinoa Bowl with Broccoli,Italian,731,30,105,21,7,46,1,Lunch,19,5.0
1125,Roasted Tofu & Bread Bowl with Broccoli,American,509,14,79,15,12,49,1,Lunch,18,4.0
1126,Grilled Paneer & Pasta Bowl with Broccoli,Mexican,644,14,102,20,5,68,1,Lunch,20,4.6
1127,Mild Chicken & Oats Bowl with Broccoli,Mexican,424,54,34,8,7,114,0,Dinner,25,3.9
1128,Spicy Tofu & Quinoa Bowl with Mixed Veggies,Mexican,674,23,111,15,8,99,1,Lunch,5,3.7
1129,Roasted Turkey & Potato Bowl with Mixed Veggies,Mexican,630,39,91,12,4,141,0,Dinner,33,3.7
1130,Creamy Lentils & Wrap Bowl with Mushroom,American,947,22,142,32,10,41,1,Lunch,28,4.9
1131,Oats with Fruits & Nuts,Mexican,513,29,49,22,5,83,1,Breakfast,28,3.6
1132,Creamy Turkey & Oats Bowl with Mushroom,Indian,715,47,59,32,7,138,0,Lunch,17,4.2
1133,Grilled Pork Bites,American,293,31,10,14,2,50,0,Snack,2,4.3
1134,Spicy Beans & Rice Bowl with Broccoli,American,713,43,99,16,14,124,1,Dinner,23,4.7
1135,Bread with Mushroom,Italian,426,27,52,12,6,62,1,Breakfast,38,4.8
1136,Spicy Chickpeas & Bread Bowl with Mushroom,Mexican,381,41,27,12,9,98,1,Dinner,14,5.0
1137,Spicy Pork & Pasta Bowl with Mixed Veggies,Mexican,368,27,26,17,9,101,0,Lunch,5,4.0
1138,Roasted Chicken & Rice Bowl with Mixed Veggies,Indian,712,31,111,16,14,127,0,Dinner,25,3.6
1139,Roasted Paneer,Mediterranean,263,8,53,2,6,37,1,Snack,5,4.8
1140,Fried Beans & Quinoa Bowl with Mushroom,Indian,773,25,130,17,12,61,1,Lunch,5,4.9
1141,Greek Yogurt with Honey,Indian,276,6,49,6,4,38,1,Snack,7,4.1
1142,Greek Yogurt with Honey,Mediterranean,151,5,12,9,8,25,1,Snack,3,3.9
1143,Pasta with Mixed Veggies,Indian,807,39,97,29,11,99,1,Breakfast,13,3.8
1144,Grilled Fish Bites,Mediterranean,433,32,29,21,2,50,0,Snack,4,4.5
1145,Mild Fish & Quinoa Bowl with Mixed Veggies,Asian,831,46,116,20,13,155,0,Dinner,13,4.3
1146,Spicy Turkey & Rice Bowl with Broccoli,Mediterranean,657,45,83,16,3,114,0,Lunch,8,4.3
1147,Spicy Pork & Potato Bowl with Mixed Veggies,Asian,504,46,48,14,8,128,0,Lunch,8,4.5
1148,Wrap with Mushroom,Asian,619,10,99,20,14,104,1,Breakfast,20,4.2
1149,Spicy Tofu & Rice Bowl with Broccoli,Indian,488,41,58,10,16,111,1,Dinner,39,4.6
1150,Creamy Pork & Oats Bowl with Salad,Mexican,643,42,71,21,13,143,0,Dinner,8,4.4
1151,Pasta with Mixed Veggies,American,872,10,133,33,6,66,1,Breakfast,9,4.6
1152,Roasted Pork with Quinoa,American,666,57,98,5,8,144,0,Breakfast,13,3.8
1153,Grilled Egg with Pasta,Asian,368,39,5,21,4,98,0,Breakfast,20,4.2
1154,Greek Yogurt with Honey,Mediterranean,316,14,17,21,3,38,1,Snack,7,4.1
1155,Potato with Salad,Indian,500,31,58,16,8,102,1,Breakfast,11,3.6
1156,Creamy Fish with Pasta,Indian,722,37,82,27,9,143,0,Breakfast,22,4.9
1157,Greek Yogurt with Honey,Asian,170,22,2,8,1,50,0,Snack,7,3.9
1158,Greek Yogurt with Honey,Mexican,245,33,12,7,4,62,0,Snack,9,5.0
1159,Baked Tofu & Potato Bowl with Mixed Veggies,Asian,625,17,125,6,11,96,1,Lunch,24,4.6
1160,Spicy Egg with Bread,Italian,443,51,12,21,10,101,0,Breakfast,10,4.5
1161,Creamy Chickpeas & Rice Bowl with Broccoli,Indian,801,13,146,18,9,78,1,Lunch,39,4.4
1162,Grilled Chickpeas & Potato Bowl with Spinach,Indian,519,27,60,19,13,64,1,Lunch,36,4.5
1163,Fried Egg with Rice,Italian,768,46,89,25,3,74,0,Breakfast,5,4.7
1164,Roasted Paneer,Indian,386,14,39,19,7,41,1,Snack,2,4.4
1165,Oats with Salad,Indian,379,21,58,7,12,94,1,Breakfast,23,4.3
1166,Fried Beef & Pasta Bowl with Salad,Indian,1007,49,121,36,11,117,0,Dinner,6,3.7
1167,Oats with Fruits & Nuts,Mexican,743,33,101,23,4,84,1,Breakfast,22,4.7
1168,Roasted Lentils,Indian,398,12,44,19,3,26,1,Snack,5,4.9
1169,Greek Yogurt with Honey,Mexican,146,21,4,5,1,82,0,Snack,2,4.8
1170,Mild Lentils & Potato Bowl with Mushroom,Asian,407,32,24,20,6,138,1,Dinner,43,4.3
1171,Oats with Fruits & Nuts,American,321,38,17,11,12,62,1,Breakfast,6,4.7
1172,Baked Pork & Rice Bowl with Broccoli,Mediterranean,564,46,61,15,6,148,0,Lunch,22,3.7
1173,Spicy Chickpeas & Pasta Bowl with Salad,Mediterranean,694,15,131,12,9,126,1,Dinner,23,4.4
1174,Roasted Paneer,Asian,260,10,50,2,6,17,1,Snack,5,4.0
1175,Mild Fish with Oats,Indian,656,25,87,23,6,92,0,Breakfast,25,4.8
1176,Greek Yogurt with Honey,Mediterranean,362,18,20,23,2,86,0,Snack,7,3.9
1177,Roasted Turkey with Potato,Asian,471,42,60,7,6,112,0,Breakfast,5,4.8
1178,Roasted Tofu,Mexican,150,15,2,9,3,42,1,Snack,3,3.5
1179,Baked Pork & Oats Bowl with Spinach,Italian,646,42,74,20,3,96,0,Lunch,19,4.7
1180,Grilled Tofu & Potato Bowl with Spinach,Italian,756,19,107,28,12,49,1,Dinner,39,4.6
1181,Roasted Paneer & Bread Bowl with Mushroom,Asian,450,32,37,19,14,95,1,Dinner,25,4.9
1182,Roasted Chickpeas,Indian,121,9,10,5,4,30,1,Snack,8,4.1
1183,Greek Yogurt with Honey,Italian,237,24,6,13,3,66,0,Snack,3,4.3
1184,Creamy Fish with Oats,Mexican,797,30,92,34,11,126,0,Breakfast,33,4.7
1185,Mild Chicken & Oats Bowl with Spinach,Indian,686,35,111,11,9,82,0,Lunch,40,4.1
1186,Creamy Tofu & Rice Bowl with Spinach,Mexican,624,36,66,24,8,66,1,Lunch,41,4.5
1187,Roasted Tofu,Mexican,140,8,18,4,7,23,1,Snack,5,4.3
1188,Baked Beans & Oats Bowl with Mixed Veggies,Italian,561,36,86,8,8,99,1,Lunch,22,4.0
1189,Spicy Tofu & Wrap Bowl with Broccoli,Italian,462,46,51,8,8,100,1,Dinner,16,3.8
1190,Greek Yogurt with Honey,Indian,248,8,40,6,3,19,1,Snack,5,4.7
1191,Grilled Egg Bites,Mexican,294,20,15,17,3,75,0,Snack,4,4.5
1192,Roasted Tofu & Rice Bowl with Mushroom,Mexican,680,39,70,27,16,100,1,Dinner,8,3.7
1193,Fried Fish with Oats,Indian,836,47,108,24,9,141,0,Breakfast,37,4.3
1194,Greek Yogurt with Honey,American,257,5,45,6,5,19,1,Snack,7,4.1
1195,Mild Chicken & Pasta Bowl with Mushroom,Mediterranean,828,33,117,25,12,169,0,Dinner,42,4.3
1196,Creamy Beef & Pasta Bowl with Salad,Mediterranean,709,32,102,19,10,101,0,Dinner,30,3.9
1197,Roasted Lentils,Asian,337,9,34,18,7,36,1,Snack,5,5.0
1198,Grilled Chicken with Bread,American,398,48,24,12,11,145,0,Breakfast,8,3.7
1199,Mild Beef with Oats,Indian,628,35,97,11,9,132,0,Breakfast,7,4.8
1200,Roasted Beans,Asian,209,8,37,3,3,35,1,Snack,7,4.2
1201,Oats with Fruits & Nuts,Asian,765,38,70,37,9,48,1,Breakfast,21,4.4
1202,Roasted Chickpeas,Mexican,258,6,54,2,6,40,1,Snack,7,4.9
1203,Spicy Pork & Pasta Bowl with Mushroom,American,839,49,122,17,6,161,0,Dinner,20,4.3
1204,Spicy Beans & Bread Bowl with Salad,Italian,523,19,57,24,12,75,1,Lunch,18,3.8
1205,Baked Pork & Oats Bowl with Spinach,Mexican,716,42,123,6,5,136,0,Dinner,33,3.7
1206,Greek Yogurt with Honey,Italian,128,8,8,7,7,40,1,Snack,4,3.7
1207,Grilled Beef & Potato Bowl with Mushroom,Mediterranean,452,46,15,23,5,109,0,Lunch,40,4.2
1208,Grilled Pork with Rice,American,372,25,20,21,3,88,0,Breakfast,9,4.8
1209,Spicy Chickpeas & Bread Bowl with Mushroom,Indian,358,24,36,13,8,67,1,Lunch,33,4.6
1210,Baked Pork & Oats Bowl with Mixed Veggies,Mediterranean,781,54,118,10,11,88,0,Dinner,40,4.5
1211,Roasted Pork & Pasta Bowl with Mixed Veggies,American,411,32,21,22,6,102,0,Dinner,12,4.8
1212,Roasted Paneer,Mexican,341,11,40,15,5,45,1,Snack,4,4.9
1213,Baked Paneer & Potato Bowl with Mixed Veggies,American,595,27,108,6,10,50,1,Dinner,38,4.0
1214,Spicy Egg with Wrap,American,609,35,94,10,3,89,0,Breakfast,7,4.5
1215,Oats with Fruits & Nuts,Mexican,601,38,67,20,8,90,1,Breakfast,42,4.5
